price,predicted_price,difference,link,source
265000.0,183019.0954606504,81980.9045393496,https://www.propertyguru.com.sg/listing/hdb-for-sale-48-lower-delta-road-22934912,Property Guru
490000.0,408025.9761744402,81974.02382555982,https://www.propertyguru.com.sg/listing/hdb-for-sale-807c-chai-chee-road-22955919,Property Guru
500000.0,418027.095054408,81972.90494559199,https://www.99.co/singapore/sale/property/107-towner-road-hdb-qebhLMXohGXYShpSCtRWLd?enquiry_position=3494&enquiry_source=Search,Co 99
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22972692,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22749280,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22991493,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22994472,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22845232,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-93-dawson-road-22962828,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-92-dawson-road-22963718,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22378496,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22462285,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22749389,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-93-dawson-road-22933449,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22657905,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-23002187,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22983405,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-93-dawson-road-22155562,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-93-dawson-road-22933181,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-93-dawson-road-22225076,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22983548,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22751410,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22750026,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22905115,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22991732,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22991741,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22777526,Property Guru
850000.0,768086.5884879152,81913.41151208477,https://www.propertyguru.com.sg/listing/hdb-for-sale-91-dawson-road-22991750,Property Guru
815000.0,733159.5838996988,81840.4161003012,https://www.99.co/singapore/sale/property/311b-clementi-avenue-4-hdb-6nxBriVRYx5GDtVrQkYgob?enquiry_position=2989&enquiry_source=Search,Co 99
488000.0,406168.1586086296,81831.8413913704,https://www.99.co/singapore/sale/property/411-hougang-avenue-10-hdb-W6wcLMKrBLCqNrCMV7TWsf?enquiry_position=5527&enquiry_source=Search,Co 99
788000.0,706184.2115742434,81815.78842575662,https://www.propertyguru.com.sg/listing/hdb-for-sale-79b-toa-payoh-central-22852618,Property Guru
788000.0,706184.2115742434,81815.78842575662,https://www.propertyguru.com.sg/listing/hdb-for-sale-79b-toa-payoh-central-22852620,Property Guru
899000.0,817190.5542309323,81809.44576906774,https://www.propertyguru.com.sg/listing/hdb-for-sale-118c-jalan-membina-21907401,Property Guru
728000.0,646199.2004088949,81800.79959110508,https://www.propertyguru.com.sg/listing/hdb-for-sale-310c-punggol-walk-22907780,Property Guru
520000.0,438239.08032792277,81760.91967207723,https://www.propertyguru.com.sg/listing/hdb-for-sale-326a-anchovale-road-22994986,Property Guru
450000.0,368265.1520094596,81734.84799054038,https://www.propertyguru.com.sg/listing/hdb-for-sale-163b-punggol-central-22976512,Property Guru
450000.0,368265.1520094596,81734.84799054038,https://www.propertyguru.com.sg/listing/hdb-for-sale-163b-punggol-central-22976603,Property Guru
400000.0,318286.4748686919,81713.52513130812,https://www.99.co/singapore/sale/property/251-choa-chu-kang-avenue-2-hdb-ApQhHkzZudoyXXMwsXGenb?enquiry_position=400&enquiry_source=Search,Co 99
719999.0,638309.4728121789,81689.5271878211,https://www.propertyguru.com.sg/listing/hdb-for-sale-220b-bedok-central-22368561,Property Guru
858000.0,776315.4785958815,81684.52140411851,https://www.propertyguru.com.sg/listing/hdb-for-sale-8a-boon-tiong-road-22688365,Property Guru
858000.0,776315.4785958815,81684.52140411851,https://www.propertyguru.com.sg/listing/hdb-for-sale-8a-boon-tiong-road-22947328,Property Guru
950000.0,868352.9508181656,81647.04918183445,https://www.propertyguru.com.sg/listing/hdb-for-sale-15-toh-yi-drive-21940650,Property Guru
480000.0,398356.8245734888,81643.17542651121,https://www.99.co/singapore/sale/property/3-tanjong-pagar-plaza-hdb-gGTUci3tikrf5AYN6zWiAg?enquiry_position=7282&enquiry_source=Search,Co 99
899000.0,817406.9140329935,81593.08596700651,https://www.99.co/singapore/sale/property/242-bishan-street-22-hdb-2RSDDJYWa2dB6Bxoez4qdd?enquiry_position=44&enquiry_source=Search,Co 99
798000.0,716424.1902610766,81575.80973892345,https://www.propertyguru.com.sg/listing/hdb-for-sale-43-marine-crescent-22232059,Property Guru
599999.0,518518.996892931,81480.003107069,https://www.propertyguru.com.sg/listing/hdb-for-sale-137-simei-street-1-22969743,Property Guru
748000.0,666545.2528680757,81454.74713192426,https://www.99.co/singapore/sale/property/118a-jalan-membina-hdb-yiRkG9BUZypMmWBL7hZUgD?enquiry_position=1473&enquiry_source=Search,Co 99
350000.0,268551.4009281214,81448.59907187859,https://www.99.co/singapore/sale/property/319-woodlands-street-31-hdb-jctgLWXzTjrGJ2cJdhyAnY?enquiry_position=3702&enquiry_source=Search,Co 99
708000.0,626579.7949792767,81420.20502072328,https://www.propertyguru.com.sg/listing/hdb-for-sale-503-pasir-ris-street-52-22416171,Property Guru
370000.0,288591.73847213754,81408.26152786246,https://www.propertyguru.com.sg/listing/hdb-for-sale-10-selegie-road-21363333,Property Guru
370000.0,288591.73847213754,81408.26152786246,https://www.propertyguru.com.sg/listing/hdb-for-sale-10-selegie-road-22707441,Property Guru
840000.0,758597.3876138104,81402.61238618963,https://www.99.co/singapore/sale/property/127d-kim-tian-road-hdb-ptBZjXHkgwDbUcfAoXTaMe?enquiry_position=2978&enquiry_source=Search,Co 99
550000.0,468614.4053814786,81385.5946185214,https://www.propertyguru.com.sg/listing/hdb-for-sale-258d-compassvale-road-22174110,Property Guru
540000.0,458620.1437841345,81379.85621586553,https://www.propertyguru.com.sg/listing/hdb-for-sale-310b-punggol-walk-22987184,Property Guru
890000.0,808643.0865631206,81356.9134368794,https://www.99.co/singapore/sale/property/19-cantonment-close-hdb-J7yvCPNC2zGxq7h3Hr25sj?enquiry_position=2694&enquiry_source=Search,Co 99
590000.0,508643.50301133195,81356.49698866805,https://www.propertyguru.com.sg/listing/hdb-for-sale-110-bukit-batok-west-avenue-6-22258171,Property Guru
660000.0,578659.8200456531,81340.17995434685,https://www.propertyguru.com.sg/listing/hdb-for-sale-294a-compassvale-crescent-22995082,Property Guru
449000.0,367662.2840602819,81337.71593971812,https://www.propertyguru.com.sg/listing/hdb-for-sale-275-toh-guan-road-22989193,Property Guru
690000.0,608740.0081836297,81259.99181637028,https://www.propertyguru.com.sg/listing/hdb-for-sale-144-lorong-2-toa-payoh-22046521,Property Guru
998000.0,916743.1718985959,81256.82810140413,https://www.propertyguru.com.sg/listing/hdb-for-sale-9b-boon-tiong-road-22607919,Property Guru
998000.0,916743.1718985959,81256.82810140413,https://www.propertyguru.com.sg/listing/hdb-for-sale-9b-boon-tiong-road-22535338,Property Guru
998000.0,916743.1718985959,81256.82810140413,https://www.propertyguru.com.sg/listing/hdb-for-sale-9b-boon-tiong-road-22319462,Property Guru
680000.0,598767.0676087174,81232.93239128264,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-jelebu-road-22201125,Property Guru
330000.0,248768.22517141205,81231.77482858795,https://www.propertyguru.com.sg/listing/hdb-for-sale-414-bukit-batok-west-avenue-4-14465209,Property Guru
610000.0,528770.5982092882,81229.4017907118,https://www.99.co/singapore/sale/property/184-jelebu-road-hdb-fuouyjWNm7tM4maDN84DqG?enquiry_position=6505&enquiry_source=Search,Co 99
610000.0,528770.5982092882,81229.4017907118,https://www.99.co/singapore/sale/property/184-jelebu-road-hdb-EEZaH6zkcEGTHyKhrPdYKd?enquiry_position=4573&enquiry_source=Search,Co 99
610000.0,528770.5982092882,81229.4017907118,https://www.99.co/singapore/sale/property/184-jelebu-road-hdb-UWT8BDRrNMkR6y6sYi2XC3?enquiry_position=5287&enquiry_source=Search,Co 99
610000.0,528770.5982092882,81229.4017907118,https://www.99.co/singapore/sale/property/184-jelebu-road-hdb-h4a6gb6Xy5LvjY3cFzntkQ?enquiry_position=4115&enquiry_source=Search,Co 99
649000.0,567778.0694962592,81221.93050374079,https://www.propertyguru.com.sg/listing/hdb-for-sale-276-toh-guan-road-22069495,Property Guru
649000.0,567778.0694962592,81221.93050374079,https://www.propertyguru.com.sg/listing/hdb-for-sale-276-toh-guan-road-22068607,Property Guru
938000.0,856789.9169445394,81210.0830554606,https://www.propertyguru.com.sg/listing/hdb-for-sale-79-marine-drive-22798193,Property Guru
350000.0,268827.26234300906,81172.73765699094,https://www.propertyguru.com.sg/listing/hdb-for-sale-163-lorong-1-toa-payoh-22475125,Property Guru
458888.0,377719.15139368316,81168.84860631684,https://www.propertyguru.com.sg/listing/hdb-for-sale-195b-punggol-road-22219085,Property Guru
590000.0,508834.4050765844,81165.59492341563,https://www.99.co/singapore/sale/property/110-bukit-batok-west-avenue-6-hdb-u68SuDqLEW5EpXEoMd38z3?enquiry_position=7724&enquiry_source=Search,Co 99
438000.0,356846.9586968357,81153.04130316433,https://www.propertyguru.com.sg/listing/hdb-for-sale-688c-choa-chu-kang-crescent-22999863,Property Guru
515000.0,433852.82074871473,81147.17925128527,https://www.propertyguru.com.sg/listing/hdb-for-sale-201d-punggol-field-22959263,Property Guru
515000.0,433852.82074871473,81147.17925128527,https://www.propertyguru.com.sg/listing/hdb-for-sale-201d-punggol-field-22960117,Property Guru
820000.0,738877.1679326077,81122.8320673923,https://www.propertyguru.com.sg/listing/hdb-for-sale-148-tampines-avenue-5-21899336,Property Guru
820000.0,738877.1679326077,81122.8320673923,https://www.propertyguru.com.sg/listing/hdb-for-sale-148-tampines-avenue-5-23002095,Property Guru
598000.0,516885.43901771994,81114.56098228006,https://www.propertyguru.com.sg/listing/hdb-for-sale-354-ang-mo-kio-street-32-22796956,Property Guru
598000.0,516885.43901771994,81114.56098228006,https://www.propertyguru.com.sg/listing/hdb-for-sale-354-ang-mo-kio-street-32-22995727,Property Guru
598000.0,516904.80646114954,81095.19353885046,https://www.propertyguru.com.sg/listing/hdb-for-sale-354-ang-mo-kio-street-32-22325895,Property Guru
598000.0,516904.80646114954,81095.19353885046,https://www.propertyguru.com.sg/listing/hdb-for-sale-354-ang-mo-kio-street-32-22940955,Property Guru
495000.0,413917.98885855416,81082.01114144584,https://www.propertyguru.com.sg/listing/hdb-for-sale-15-farrer-park-road-22957137,Property Guru
350000.0,268978.6039584853,81021.3960415147,https://www.propertyguru.com.sg/listing/hdb-for-sale-24-beo-crescent-22914545,Property Guru
350000.0,268978.6039584853,81021.3960415147,https://www.propertyguru.com.sg/listing/hdb-for-sale-24-beo-crescent-22973443,Property Guru
420000.0,339025.45106963516,80974.54893036484,https://www.99.co/singapore/sale/property/24-hougang-avenue-3-hdb-cZfzEkauzMAYEFCRaWPVQa?enquiry_position=7193&enquiry_source=Search,Co 99
820000.0,739028.776636503,80971.22336349695,https://www.propertyguru.com.sg/listing/hdb-for-sale-475d-upper-serangoon-crescent-22932085,Property Guru
820000.0,739028.776636503,80971.22336349695,https://www.propertyguru.com.sg/listing/hdb-for-sale-475d-upper-serangoon-crescent-22973986,Property Guru
499000.0,418057.0904632286,80942.90953677142,https://www.propertyguru.com.sg/listing/hdb-for-sale-663a-punggol-drive-22888765,Property Guru
450000.0,369085.3743368102,80914.6256631898,https://www.propertyguru.com.sg/listing/hdb-for-sale-13-holland-drive-21884944,Property Guru
930000.0,849103.5990769196,80896.4009230804,https://www.propertyguru.com.sg/listing/hdb-for-sale-441b-clementi-avenue-3-22325996,Property Guru
620000.0,539113.6631538373,80886.33684616268,https://www.propertyguru.com.sg/listing/hdb-for-sale-311-ang-mo-kio-avenue-3-22727069,Property Guru
700000.0,619130.090293728,80869.90970627195,https://www.propertyguru.com.sg/listing/hdb-for-sale-273b-punggol-place-22364829,Property Guru
500000.0,419131.1366910874,80868.86330891261,https://www.propertyguru.com.sg/listing/hdb-for-sale-233-serangoon-avenue-3-21928628,Property Guru
348000.0,267134.4228995924,80865.57710040762,https://www.propertyguru.com.sg/listing/hdb-for-sale-504-ang-mo-kio-avenue-8-22999701,Property Guru
780000.0,699144.5803023584,80855.41969764163,https://www.propertyguru.com.sg/listing/hdb-for-sale-628-bukit-batok-central-22359405,Property Guru
670000.0,589146.5626447566,80853.43735524337,https://www.propertyguru.com.sg/listing/hdb-for-sale-278-toh-guan-road-22997829,Property Guru
670000.0,589146.5626447566,80853.43735524337,https://www.propertyguru.com.sg/listing/hdb-for-sale-278-toh-guan-road-23002353,Property Guru
490000.0,409173.7932415605,80826.20675843948,https://www.propertyguru.com.sg/listing/hdb-for-sale-498l-tampines-street-45-22996806,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22998671,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22999428,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22998638,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-23000561,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22998513,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-23001771,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22998282,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22998266,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22999992,Property Guru
699999.0,619181.6938094232,80817.30619057675,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-jalan-bukit-merah-22999388,Property Guru
499000.0,418205.9389219955,80794.06107800448,https://www.propertyguru.com.sg/listing/hdb-for-sale-104-aljunied-crescent-22945111,Property Guru
582000.0,501213.85892758204,80786.14107241796,https://www.99.co/singapore/sale/property/524b-tampines-central-7-hdb-RnxqRynixM7k7c6iEaG3zQ?enquiry_position=1179&enquiry_source=Search,Co 99
720000.0,639222.9566442196,80777.04335578042,https://www.99.co/singapore/sale/property/86-lorong-2-toa-payoh-hdb-gVkwNdvrfWRCArgkPzpqbD?enquiry_position=3996&enquiry_source=Search,Co 99
760000.0,679239.9163945818,80760.08360541821,https://www.propertyguru.com.sg/listing/hdb-for-sale-111a-depot-road-22418297,Property Guru
330000.0,249252.41910793903,80747.58089206097,https://www.propertyguru.com.sg/listing/hdb-for-sale-5-jalan-batu-22152036,Property Guru
790000.0,709253.05500288,80746.94499711995,https://www.propertyguru.com.sg/listing/hdb-for-sale-312-shunfu-road-22897549,Property Guru
398888.0,318286.4748686919,80601.52513130812,https://www.99.co/singapore/sale/property/251-choa-chu-kang-avenue-2-hdb-y3YQtjSbYEqaWE8FsLrvUA?enquiry_position=2827&enquiry_source=Search,Co 99
460000.0,379419.23985025095,80580.76014974905,https://www.propertyguru.com.sg/listing/hdb-for-sale-7-upper-aljunied-lane-22273925,Property Guru
480000.0,399425.1259371471,80574.87406285288,https://www.propertyguru.com.sg/listing/hdb-for-sale-157d-rivervale-crescent-22417307,Property Guru
540000.0,459431.2275728154,80568.77242718462,https://www.99.co/singapore/sale/property/335a-anchorvale-crescent-hdb-xoQij2EQLQaWXEUBgqhAhA?enquiry_position=5979&enquiry_source=Search,Co 99
840000.0,759450.7654247753,80549.23457522469,https://www.propertyguru.com.sg/listing/hdb-for-sale-127c-kim-tian-road-22537398,Property Guru
948888.0,868352.9508181656,80535.04918183445,https://www.propertyguru.com.sg/listing/hdb-for-sale-15-toh-yi-drive-21963244,Property Guru
580000.0,499494.56575721345,80505.43424278655,https://www.propertyguru.com.sg/listing/hdb-for-sale-559-jurong-west-street-42-22387945,Property Guru
568000.0,487508.50129931414,80491.49870068586,https://www.99.co/singapore/sale/property/433b-sengkang-west-way-hdb-Kk5tcr63guthhCcxz67FEa?enquiry_position=2330&enquiry_source=Search,Co 99
598000.0,517518.37522256514,80481.62477743486,https://www.propertyguru.com.sg/listing/hdb-for-sale-605-clementi-west-street-1-22978494,Property Guru
518000.0,437531.41480344586,80468.58519655414,https://www.propertyguru.com.sg/listing/hdb-for-sale-111-bedok-north-road-22383101,Property Guru
520000.0,439597.4018983636,80402.5981016364,https://www.99.co/singapore/sale/property/633d-senja-road-hdb-wcmWKaX2UZuFNmgvqZohAR?enquiry_position=6210&enquiry_source=Search,Co 99
538000.0,457609.34248833795,80390.65751166205,https://www.99.co/singapore/sale/property/320d-anchorvale-drive-hdb-phie6mhULpPoA3P5Hngew6?enquiry_position=1405&enquiry_source=Search,Co 99
600000.0,519662.8274942692,80337.17250573082,https://www.propertyguru.com.sg/listing/hdb-for-sale-274c-punggol-place-22094859,Property Guru
580000.0,499665.2639792907,80334.73602070927,https://www.propertyguru.com.sg/listing/hdb-for-sale-627-ang-mo-kio-avenue-9-22325055,Property Guru
580000.0,499665.2639792907,80334.73602070927,https://www.propertyguru.com.sg/listing/hdb-for-sale-627-ang-mo-kio-avenue-9-22325035,Property Guru
900000.0,819687.6293949682,80312.37060503184,https://www.propertyguru.com.sg/listing/hdb-for-sale-846-sims-avenue-22335909,Property Guru
610000.0,529705.2768047707,80294.72319522931,https://www.propertyguru.com.sg/listing/hdb-for-sale-51-commonwealth-drive-22506848,Property Guru
880000.0,799713.5664418956,80286.43355810444,https://www.propertyguru.com.sg/listing/hdb-for-sale-69-redhill-close-21831723,Property Guru
880000.0,799713.5664418956,80286.43355810444,https://www.propertyguru.com.sg/listing/hdb-for-sale-69-redhill-close-21840488,Property Guru
880000.0,799713.5664418956,80286.43355810444,https://www.propertyguru.com.sg/listing/hdb-for-sale-69-redhill-close-21838848,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22996202,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22996292,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22995061,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22994666,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22996158,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22994310,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22994662,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-23001498,Property Guru
680000.0,599726.7526814245,80273.24731857551,https://www.propertyguru.com.sg/listing/hdb-for-sale-665a-punggol-drive-22994697,Property Guru
938000.0,857746.7677636296,80253.23223637044,https://www.propertyguru.com.sg/listing/hdb-for-sale-14-marine-terrace-22993996,Property Guru
800000.0,719775.554583505,80224.44541649497,https://www.99.co/singapore/sale/property/52-jalan-bahagia-hdb-GDwKdFVEps9Ra7uM6LEeq8?enquiry_position=4936&enquiry_source=Search,Co 99
498000.0,417776.0586248164,80223.94137518358,https://www.propertyguru.com.sg/listing/hdb-for-sale-406-hougang-avenue-10-22893359,Property Guru
648000.0,567778.0694962592,80221.93050374079,https://www.propertyguru.com.sg/listing/hdb-for-sale-276-toh-guan-road-22231475,Property Guru
580000.0,499778.7827788513,80221.21722114872,https://www.propertyguru.com.sg/listing/hdb-for-sale-116-bishan-street-12-22941868,Property Guru
665000.0,584789.5151306136,80210.48486938642,https://www.propertyguru.com.sg/listing/hdb-for-sale-202a-compassvale-drive-22491790,Property Guru
365000.0,284814.735350169,80185.26464983099,https://www.99.co/singapore/sale/property/1-haig-road-hdb-D65pGeE73rBAJNR6jKQ4YK?enquiry_position=4431&enquiry_source=Search,Co 99
525000.0,444831.54949558154,80168.45050441846,https://www.propertyguru.com.sg/listing/hdb-for-sale-313b-sumang-link-22051129,Property Guru
580000.0,499863.03115776996,80136.96884223004,https://www.propertyguru.com.sg/listing/hdb-for-sale-116-bishan-street-12-22953997,Property Guru
830000.0,749871.7785348634,80128.22146513662,https://www.propertyguru.com.sg/listing/hdb-for-sale-596d-ang-mo-kio-street-52-22049619,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-22987927,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-22183221,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-23001479,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-22982261,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-22982961,Property Guru
930000.0,849885.9241581529,80114.07584184711,https://www.propertyguru.com.sg/listing/hdb-for-sale-404-sin-ming-avenue-22227480,Property Guru
595000.0,514898.99908561684,80101.00091438316,https://www.propertyguru.com.sg/listing/hdb-for-sale-468b-fernvale-link-22997855,Property Guru
620000.0,539966.6593280092,80033.34067199077,https://www.propertyguru.com.sg/listing/hdb-for-sale-25-lim-liak-street-22747973,Property Guru
700000.0,619995.5216249484,80004.47837505164,https://www.propertyguru.com.sg/listing/hdb-for-sale-536-pasir-ris-drive-1-22363456,Property Guru
548000.0,468007.65921715216,79992.34078284784,https://www.99.co/singapore/sale/property/341-tampines-street-33-hdb-aXTMN775dtPDc6mnZbEUBh?enquiry_position=3919&enquiry_source=Search,Co 99
395000.0,315016.21951464866,79983.78048535134,https://www.propertyguru.com.sg/listing/hdb-for-sale-213-bedok-north-street-1-22047900,Property Guru
540000.0,460022.60558532784,79977.39441467216,https://www.propertyguru.com.sg/listing/hdb-for-sale-333c-anchorvale-link-22757803,Property Guru
968000.0,888051.6298484935,79948.3701515065,https://www.propertyguru.com.sg/listing/hdb-for-sale-8b-boon-tiong-road-22968105,Property Guru
599999.0,520065.1047125539,79933.8952874461,https://www.99.co/singapore/sale/property/137-simei-street-1-hdb-7rFtHByWgjhj7b6iLrcC4o?enquiry_position=3358&enquiry_source=Search,Co 99
818000.0,738108.4618293049,79891.53817069507,https://www.propertyguru.com.sg/listing/hdb-for-sale-311b-clementi-avenue-4-22483375,Property Guru
488000.0,408129.2707999302,79870.72920006979,https://www.99.co/singapore/sale/property/302-clementi-avenue-4-hdb-cuj2NHNtYW6GHngoJ2yNJU?enquiry_position=6659&enquiry_source=Search,Co 99
600000.0,520199.2486694915,79800.7513305085,https://www.99.co/singapore/sale/property/476c-upper-serangoon-view-hdb-KuRxPqeFe9Mer3Whxefwba?enquiry_position=6932&enquiry_source=Search,Co 99
499000.0,419209.55362737813,79790.44637262187,https://www.99.co/singapore/sale/property/104-aljunied-crescent-hdb-TiF8BV8JzJbAQq3NsEgpfj?enquiry_position=2519&enquiry_source=Search,Co 99
928888.0,849103.5990769196,79784.4009230804,https://www.propertyguru.com.sg/listing/hdb-for-sale-441b-clementi-avenue-3-22952906,Property Guru
438000.0,358257.3520337407,79742.64796625928,https://www.propertyguru.com.sg/listing/hdb-for-sale-3-queen-s-road-22259915,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22937668,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22279764,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22225950,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22225443,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22225766,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22226008,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22225423,Property Guru
630000.0,550270.3968672625,79729.60313273745,https://www.propertyguru.com.sg/listing/hdb-for-sale-183-bedok-north-road-22304508,Property Guru
410000.0,330284.1213878376,79715.87861216243,https://www.propertyguru.com.sg/listing/hdb-for-sale-491-jurong-west-avenue-1-21002625,Property Guru
350000.0,270285.82812219154,79714.17187780846,https://www.propertyguru.com.sg/listing/hdb-for-sale-608-clementi-west-street-1-22162495,Property Guru
628000.0,548297.0826915264,79702.91730847361,https://www.99.co/singapore/sale/property/28-balam-road-hdb-nVvSkcfP5pz7Hh3gvRgr46?enquiry_position=1192&enquiry_source=Search,Co 99
465000.0,385299.43558384426,79700.56441615574,https://www.propertyguru.com.sg/listing/hdb-for-sale-895c-woodlands-drive-50-22325604,Property Guru
820000.0,740302.9409890055,79697.0590109945,https://www.99.co/singapore/sale/property/167c-simei-lane-hdb-vq5qLq9NsdhZpcufHBiGKL?enquiry_position=3476&enquiry_source=Search,Co 99
