No of bedrooms,No of bathrooms,floor_area_sqm,remaining_lease,LAT,LON,distance_to_primary_school,distance_to_seconday_school,distance_to_junior_college,distance_to_polytechnic,distance_to_mrt_lrt,distance_to_preschool,resale_price,random_forest,XGBoost,Clustering,difference_with_random_forest,difference_with_XGBoost,difference_with_Clustering
3.0,2.0,111.0,82.0,1.3529,103.7025,0.5860362680858606,0.12149730879271159,6.717236745115022,7.997163945833351,1.6348304536266862,0.062397960193769,367500.0,359790.08333333326,361961.2,362500.0,7709.916666666744,5538.8125,5000.0
2.0,2.0,59.0,58.0,1.3316,103.9312,0.1609535885965468,0.5396259746576422,1.5405266026477928,1.2798115320734182,0.5685989480992962,0.35835331351308203,245000.0,245724.70557955117,236928.69,243250.0,-724.7055795511696,8071.3125,1750.0
3.0,2.0,90.0,80.0,1.3891,103.8879,0.18790708645638826,0.2691947542212196,4.809676106059206,4.296902142652986,0.23019006364214123,0.36324539389675076,330000.0,356987.4404761905,353183.88,347000.0,-26987.440476190473,-23183.875,-17000.0
2.0,2.0,64.0,65.0,1.32,103.9446,0.2816058149993492,0.4619559421581337,1.0152244278437568,2.834312565863026,0.79900550232876,0.07507108329255238,280000.0,281316.80761904764,283677.03,271875.0,-1316.8076190476422,-3677.03125,8125.0
3.0,2.0,103.0,79.0,1.388,103.7667,0.1768059892266301,0.1624132854988679,1.4684534436420829,5.904682034515945,0.27886571200322335,0.19544981386661528,360000.0,358910.0,353956.97,355000.0,1090.0,6043.03125,5000.0
3.0,2.0,95.0,82.0,1.3385,103.6996,0.11387680191898208,0.4552012091517931,7.922567314392838,8.025084702940696,0.24232619929063043,0.31889168824489483,415000.0,410553.95133333333,396185.3,401944.0,4446.048666666669,18814.6875,13056.0
2.0,2.0,69.0,89.0,1.3922,103.8787,0.4000104982110202,0.2026702261655592,3.923852659396623,3.368318038556219,0.14840392839994399,0.22563397344799088,348000.0,335674.73142857134,331577.6,330972.0,12325.268571428664,16422.40625,17028.0
3.0,2.0,90.0,88.0,1.3823,103.8936,0.25911903452243384,0.6035077037042476,4.66374962371372,4.77885625052342,0.06948273895557211,0.10133024298675684,558000.0,474172.875,497922.66,484500.0,83827.125,60077.34375,73500.0
1.0,1.0,47.0,95.0,1.4489,103.801,0.22433531474402155,0.3689537193243522,4.173863486046806,1.63271137704528,0.6729378117453668,0.13629954131410552,225000.0,227591.37851037848,225677.61,226750.0,-2591.3785103784758,-677.609375,-1750.0
2.0,2.0,56.0,53.0,1.3037,103.8505,0.46943919616017105,2.4359556892801404,2.8872292593899447,7.583118170512201,0.25285055723724426,0.40766578652568847,335000.0,365422.5952380952,354158.34,360250.0,-30422.595238095208,-19158.34375,-25250.0
3.0,2.0,105.0,78.0,1.3352,103.8477,1.0654715860325519,0.8789072794597769,1.3914447909131622,4.655503972294198,0.2721817560001645,0.2718816745773448,605000.0,630615.0,644469.2,622000.0,-25615.0,-39469.1875,-17000.0
3.0,2.0,91.0,81.0,1.338,103.6969,0.26143579498791236,0.6534395386444295,8.188771228356233,8.320238265721699,0.05011681539526891,0.2301546974171888,403000.0,387400.0,382233.8,387000.0,15600.0,20766.1875,16000.0
3.0,2.0,110.0,84.0,1.4,103.9058,0.18425237625165397,0.40720448593741426,4.375792354663062,6.330139591146278,0.08184400250748847,0.2885622900851926,447000.0,416993.3333333334,429044.97,430000.0,30006.666666666628,17955.03125,17000.0
3.0,2.0,110.0,83.0,1.3867,103.7598,0.3283267838311837,0.12872785080224242,0.6923985166815196,5.96072307984812,0.5246978595358383,0.23495120542292622,502000.0,473204.82311688317,482545.9,444750.0,28795.17688311683,19454.09375,57250.0
3.0,2.0,121.0,71.0,1.3463,103.6959,0.29262623771411445,0.7301605702923296,7.730655070338566,8.544619408957562,0.9796897906437958,0.03600035672771257,408000.0,375245.16133333335,366855.84,363750.0,32754.83866666665,41144.15625,44250.0
3.0,2.0,92.0,94.0,1.3961,103.8881,0.23664538058859538,0.8593198246613052,5.05462555353848,4.494806517212771,0.17915933267125583,0.20481884877170747,458000.0,449996.645616994,453488.78,456944.0,8003.354383005993,4511.21875,1056.0
2.0,2.0,66.0,51.0,1.3412,103.8462,0.6383974727596899,0.6188829588189675,0.7502570985802586,4.00104497587478,0.10508147095162906,0.20356268172130892,338888.0,333653.9880952381,316694.84,327750.0,5234.011904761894,22193.15625,11138.0
3.0,2.0,118.0,83.0,1.3649,103.7525,0.35756433499222307,0.21255557018876348,2.197375399112834,4.154568026784411,0.6943797367774222,0.12627519677170365,490000.0,486080.97174603195,527197.25,520750.0,3919.0282539680484,-37197.25,-30750.0
2.0,2.0,67.0,66.0,1.3456,103.7428,0.3677925866874898,0.22917801978019114,4.510745571996238,3.5015385618569246,0.8045585587599381,0.006508214462615597,280000.0,255690.80357142858,263287.25,253250.0,24309.19642857142,16712.75,26750.0
2.0,2.0,74.0,63.0,1.4356,103.8277,0.618686232982579,0.26379185579417813,1.2398368043192625,4.65330374195409,0.8673719051895294,0.25032474294361107,270000.0,248143.57142857145,258452.69,255000.0,21856.42857142855,11547.3125,15000.0
3.0,2.0,110.0,83.0,1.4,103.9039,0.39385376526208665,0.19652272876011212,4.547878503824618,6.3006425123772765,0.2427164382156708,0.0891221856615757,478000.0,450905.8533333333,425856.34,453250.0,27094.146666666726,52143.65625,24750.0
2.0,2.0,64.0,67.0,1.321,103.859,0.7187214090726523,0.4573895740911894,1.4023306301543494,6.318357635656691,0.3271245160212347,0.2221014854185453,378000.0,345810.4776190476,351425.1,404770.0,32189.522380952374,26574.90625,-26770.0
3.0,2.0,94.0,90.0,1.3377,103.7228,0.5281894460470143,0.5247962636396628,6.2597949166773,5.448397232424529,0.7578098294025614,0.3447504010277105,460000.0,455250.49999999994,435347.97,424500.0,4749.500000000058,24652.03125,35500.0
3.0,2.0,104.0,68.0,1.3771,103.7536,0.7181895360948035,0.7085946759765261,0.8358364090328578,5.262376708362349,0.04783712538700391,0.2651657775166107,318000.0,303521.2257142857,307475.75,306250.0,14478.774285714317,10524.25,11750.0
3.0,2.0,107.0,78.0,1.3471,103.6967,0.2719673579978299,0.7036182571747256,7.607467281237284,8.473377393258845,1.060064300986926,0.15864855635027192,355000.0,347787.52466666664,342022.66,343750.0,7212.475333333365,12977.34375,11250.0
3.0,2.0,112.0,95.0,1.3783,103.9038,1.0057120232916779,0.3704954631076667,3.756103500995025,4.375498091866838,0.6531563604448845,0.33353846091214473,685000.0,686937.7847619047,672453.9,612972.0,-1937.7847619047388,12546.125,72028.0
3.0,2.0,140.0,79.0,1.3543,103.8692,0.5997139917746096,0.571354204090909,0.5382102144289722,3.2982004675180923,0.4170940957525406,0.23971300456210048,916000.0,896648.4761904761,884775.94,836000.0,19351.523809523904,31224.0625,80000.0
2.0,2.0,60.0,67.0,1.3588,103.9473,0.23783802505757815,0.48515409214916566,2.2702773892446504,2.044029437172687,0.6261990313354341,0.5112653519709522,290000.0,297313.49555555556,295742.56,295250.0,-7313.495555555564,-5742.5625,-5250.0
3.0,2.0,94.0,89.0,1.2774,103.8417,0.2888177302477982,1.1239760619668102,5.295698733295116,7.426665018788457,0.35604153736025307,0.10557135788008562,980000.0,916177.2576190477,916232.25,924500.0,63822.742380952346,63767.75,55500.0
3.0,2.0,121.0,68.0,1.3478,103.876,0.8589576857239741,0.13187430223618352,1.091695707416146,4.336083804560958,0.3386212209566568,0.2597133441973533,758000.0,657509.7027619048,683873.56,656250.0,100490.2972380952,74126.4375,101750.0
3.0,2.0,104.0,65.0,1.3288,103.9043,0.4906226338680527,0.31113896427527454,3.074780185492169,3.3927768581663087,0.5789052291100515,0.18873836600468,443000.0,440214.1666666666,417187.88,391250.0,2785.833333333372,25812.125,51750.0
3.0,2.0,115.0,81.0,1.3365,103.9379,0.4132120335330404,0.3984530776378317,2.0220036371467915,0.8697805261195204,0.629903876729814,0.23107021590508267,630000.0,591728.1139999998,595273.25,595250.0,38271.88600000017,34726.75,34750.0
3.0,2.0,117.0,93.0,1.372,103.8532,0.15485812157674678,0.31761051706995475,1.0802639636441436,0.6767028552342449,0.4655255241497335,0.24221068446052335,800000.0,880274.2207792208,847894.4,892250.0,-80274.2207792208,-47894.375,-92250.0
3.0,2.0,105.0,64.0,1.32,103.9452,0.2598251937223055,0.4842846981967042,1.0810288266834323,2.8642428049020614,0.7872644102250954,0.09357780542083753,486000.0,480959.8333333334,462465.1,465250.0,5040.166666666628,23534.90625,20750.0
2.0,2.0,75.0,63.0,1.3507,103.948,0.2814781920940871,0.44335678776865656,3.119914026081757,1.569355339384869,0.40244312238408864,0.35026057243255615,310000.0,321715.1349206349,335835.5,327750.0,-11715.134920634911,-25835.5,-17750.0
3.0,2.0,90.0,82.0,1.3929,103.8907,0.09619072799524425,0.47066810236831313,5.215585127849127,4.679693949993623,0.4995113172295918,0.22373247786763212,380000.0,380362.5,378274.56,405750.0,-362.5,1725.4375,-25750.0
3.0,2.0,146.0,67.0,1.376,103.7655,0.5090081302189612,0.18625200719201818,1.6030816808770334,4.636534629964763,0.23462377058520217,0.3994540536580375,630000.0,637825.8033333333,662992.75,573472.0,-7825.803333333344,-32992.75,56528.0
3.0,2.0,99.0,93.0,1.386,103.901,0.32697276641225237,0.2900043987547399,4.19173265670947,5.2429631819993645,0.26467822502249116,0.13322925381527065,460000.0,456763.97333333344,450460.84,464500.0,3236.0266666665557,9539.15625,-4500.0
3.0,2.0,121.0,65.0,1.3584,103.8917,0.17092004086993634,0.21368384073216706,2.9432709047637258,4.289345263986357,0.7194143457266765,0.2563303077903616,422000.0,439300.83333333326,457368.9,455750.0,-17300.833333333256,-35368.90625,-33750.0
3.0,2.0,102.0,80.0,1.3891,103.8974,0.23713005898215106,0.30616946765153774,4.6702750164303435,5.328017216885732,0.35848222233945615,0.30035645965722657,415000.0,398656.378968254,399623.53,405500.0,16343.621031745977,15376.46875,9500.0
2.0,2.0,64.0,69.0,1.3623,103.7512,0.3354724813867835,0.23360579041476326,2.4992337666836257,3.988874230892714,0.40972384349350244,0.07277911539383769,261000.0,253347.81666666665,260825.25,258000.0,7652.183333333349,174.75,3000.0
3.0,2.0,104.0,73.0,1.3794,103.7408,0.21871289650855325,0.4247419880398933,1.5706017370934215,6.211852371830068,0.5092131109324507,0.09969859336349708,310000.0,327958.3333333334,325488.28,332750.0,-17958.333333333372,-15488.28125,-22750.0
3.0,2.0,103.0,67.0,1.3459,103.956,0.5653351115471382,0.7154431515615851,3.80160938370542,2.3314587878957997,0.4186849382316923,0.19638938772456388,458000.0,444201.13,433336.03,436000.0,13798.869999999995,24663.96875,22000.0
3.0,2.0,93.0,63.0,1.3452,103.9377,0.341690907962607,0.5871328031421719,2.9823089054737317,0.2956641971628371,0.08911184871924493,0.4576323729604219,425000.0,410542.5013690476,404682.4,419333.25,14457.498630952381,20317.59375,5666.75
2.0,2.0,67.0,58.0,1.3154,103.7709,0.3787313855877115,0.6561702843230057,1.7374143627320124,0.5236000520967545,0.635979426622888,0.3924701069064927,318000.0,301923.6638975471,314758.1,309222.0,16076.336102452886,3241.90625,8778.0
3.0,2.0,152.0,74.0,1.3561,103.9516,0.3335509266629307,0.3694629021528651,2.776063549060804,2.2100951396251394,0.3374756679773054,0.2118498786551201,712000.0,647332.5,673458.5,647500.0,64667.5,38541.5,64500.0
2.0,2.0,67.0,50.0,1.3364,103.8566,0.47037232904007725,0.7832251222976652,0.8639384226787534,4.585493684042466,1.0815110151055234,0.25149046217771404,228000.0,242079.54924242414,247114.73,247750.0,-14079.549242424138,-19114.734375,-19750.0
3.0,2.0,90.0,77.0,1.3866,103.769,0.1545454176500311,0.4528713461706255,1.6894675783124073,5.707298824508977,0.14767767260077835,0.18610977622133582,335000.0,317715.49999999994,330797.16,328750.0,17284.50000000006,4202.84375,6250.0
3.0,2.0,145.0,70.0,1.3684,103.9545,0.5783228242528249,0.4412307641828592,2.0998337718344824,3.3752253052305643,0.7753627466063189,0.22477362627816613,660000.0,635456.2316666667,630141.06,597000.0,24543.76833333331,29858.9375,63000.0
3.0,2.0,149.0,73.0,1.3654,103.9569,0.4470925982739944,0.19076222824471606,2.493152132921006,3.3166366485280143,1.05445719285855,0.5217301373409533,585000.0,573796.6547619049,574642.1,575750.0,11203.34523809515,10357.875,9250.0
3.0,2.0,147.0,75.0,1.3979,103.7444,0.5560563105457759,0.26574356428033274,1.8184987890219366,6.757293960107809,0.33553203061995857,0.06877278808154433,502000.0,505399.0,523069.97,495750.0,-3399.0,-21069.96875,6250.0
2.0,2.0,67.0,58.0,1.3141,103.7679,0.23055523830072014,0.6649438095278011,2.0615158741534834,0.6449656095254044,0.325973572540593,0.041632990049676105,322000.0,357035.5039999999,343411.28,367000.0,-35035.5039999999,-21411.28125,-45000.0
3.0,2.0,106.0,72.0,1.3797,103.7398,0.3159216625432053,0.3281694468213243,1.6631835311321213,6.3013371011136075,0.6140972812795245,0.21396248037026985,323000.0,328401.36,329196.5,343972.0,-5401.359999999986,-6196.5,-20972.0
3.0,2.0,146.0,76.0,1.3956,103.7443,0.3940165431642745,0.48918129685575534,1.6248447205109124,6.956583962563146,0.37726324678912065,0.17611746422913824,455000.0,569498.375,546438.06,555000.0,-114498.375,-91438.0625,-100000.0
2.0,2.0,73.0,59.0,1.3232,103.9392,0.1271055795712432,0.48349763442559385,0.661747721273918,2.2832763387676094,0.8819881176069015,0.31073732346695065,330000.0,330869.15922817466,316481.06,298000.0,-869.1592281746562,13518.9375,32000.0
2.0,2.0,69.0,66.0,1.4385,103.7786,0.7088466088888081,0.3543889576040479,5.879222578937635,0.8610103158836084,0.8260075910145466,0.22397316489048102,270000.0,239677.19000000003,247955.45,232500.0,30322.80999999997,22044.546875,37500.0
3.0,2.0,92.0,77.0,1.3458,103.7593,0.3430381721118896,0.3934947298055879,4.356467788344975,1.9899217193399945,1.1398731176501993,0.0549977332075873,355000.0,383183.28428571427,387264.72,373250.0,-28183.284285714268,-32264.71875,-18250.0
3.0,2.0,114.0,85.0,1.3882,103.8732,0.2217655348555149,0.6467188314521891,3.201891171674023,2.668306236624442,0.5360881164764992,0.37342139271961405,438000.0,439316.0555555555,438506.8,440250.0,-1316.0555555555038,-506.8125,-2250.0
3.0,2.0,84.0,66.0,1.4358,103.8392,0.2749044588656712,0.10078896887690175,1.635974451048055,5.902863814822903,0.8305300570442988,0.3399813495757031,308000.0,305153.6666666666,299736.94,302500.0,2846.333333333372,8263.0625,5500.0
3.0,2.0,146.0,65.0,1.3398,103.8522,0.39383313181149227,0.2218439926231658,1.3741214035607363,4.150196237837952,0.5595797650171833,0.47026517472142115,680000.0,682055.1542857141,717741.1,717000.0,-2055.1542857141467,-37741.125,-37000.0
3.0,2.0,125.0,78.0,1.3746,103.9372,0.27479044421463494,1.5797003956510791,0.2413871664473648,3.106766393356343,1.3528218128162715,0.4691730692367876,445000.0,472061.38000000006,482921.4,478750.0,-27061.380000000063,-37921.40625,-33750.0
3.0,2.0,141.0,79.0,1.4411,103.8033,0.18422905326644473,0.5334085289496164,3.453660222192788,1.8729158260690006,0.2570433129050618,0.2601819448532726,543000.0,549478.0933333333,540425.44,532750.0,-6478.093333333265,2574.5625,10250.0
3.0,2.0,130.0,81.0,1.4516,103.8186,0.298267968588615,0.4955562545435156,3.2412188601979164,3.604906099659147,0.3258654908173195,0.08638809996339089,462000.0,465605.6,482828.28,472950.0,-3605.5999999999767,-20828.28125,-10950.0
3.0,2.0,130.0,83.0,1.4519,103.8189,0.3014364624482619,0.5157070154568059,3.2597666530328717,3.6445467684215282,0.3414718716810187,0.12034714765076641,472800.0,472139.85,483325.53,466700.0,660.1500000000233,-10525.53125,6100.0
2.0,2.0,81.0,63.0,1.3349,103.8674,0.9032331539478905,0.4638111165022841,0.49484668357415007,5.088246566729977,0.3830854455558356,0.2604081134650298,380000.0,378592.8312857143,403867.94,372500.0,1407.1687142857118,-23867.9375,7500.0
3.0,2.0,104.0,64.0,1.3474,103.7465,0.6431803961533119,0.6134156983958042,4.2192010697577444,3.226639795096505,0.3471751726113926,0.2173863613185875,395000.0,390591.026,391604.16,410750.0,4408.973999999987,3395.84375,-15750.0
3.0,2.0,104.0,65.0,1.3473,103.749,0.5318934013171756,0.404362401610791,4.184708147944803,2.983925919275023,0.1612221362110003,0.08182125875906138,410000.0,412468.2,423038.53,429042.0,-2468.2000000000116,-13038.53125,-19042.0
3.0,2.0,115.0,83.0,1.441,103.8072,0.30239172851310603,0.593205533628293,3.0881936915670294,2.2995658465649687,0.6853841686185402,0.09854118125930025,388000.0,392279.63666666666,401414.12,397500.0,-4279.636666666658,-13414.125,-9500.0
3.0,2.0,121.0,67.0,1.4191,103.8326,0.3174691752061663,0.17370990527999797,0.6966098910299925,4.373643174750677,0.17565168193368402,0.3441820707488125,478000.0,499121.1733333333,485780.22,472472.0,-21121.17333333328,-7780.21875,5528.0
3.0,2.0,110.0,82.0,1.4022,103.9055,0.3013140252708428,0.4024068961614061,4.550740205579775,6.544097904989301,0.328506723776636,0.17785751082883705,550000.0,436685.98533333326,439348.06,436722.0,113314.01466666674,110651.9375,113278.0
3.0,2.0,102.0,73.0,1.3785,103.8907,0.44225499363826115,0.5456548643584498,4.133042971561061,4.429156234799212,0.545178198633057,0.23736522075030056,370000.0,370651.7142857144,384374.84,378000.0,-651.7142857143772,-14374.84375,-8000.0
3.0,2.0,92.0,94.0,1.4036,103.9093,0.2089483368278592,0.165095544128382,4.333938957698883,6.559260256497062,0.19758465249472423,0.1730376445664251,450000.0,418058.52164502186,426592.8,420000.0,31941.478354978142,23407.1875,30000.0
3.0,2.0,121.0,79.0,1.4454,103.796,0.2133504849735336,0.5266045800946035,4.395248720843595,1.0158017546070885,0.4349034915735787,0.29894817041455757,405000.0,393393.33333333326,391349.12,391750.0,11606.666666666744,13650.875,13250.0
3.0,2.0,125.0,78.0,1.3576,103.9343,0.9520482444985097,0.4837458064203695,2.1589894107169663,1.2338167085877414,1.0058073908730099,0.13382372856818295,531000.0,543767.5,558375.2,552250.0,-12767.5,-27375.1875,-21250.0
3.0,2.0,136.0,63.0,1.2888,103.8082,0.8000053531802224,0.6518346728394809,3.0161073332646,3.587529980867767,0.6435439705772009,0.22828936533512217,705000.0,641536.6666666667,665660.25,682500.0,63463.333333333256,39339.75,22500.0
3.0,2.0,103.0,78.0,1.3439,103.7577,0.21871160857468638,0.3105651684640949,4.546018538160989,1.9769712974845008,1.0678176540995974,0.17511474835591467,443000.0,404224.75000000006,414617.22,404500.0,38775.24999999994,28382.78125,38500.0
3.0,2.0,120.0,79.0,1.3623,103.89,0.47912618279666486,0.5988805914116334,2.93437776747139,4.603422687576647,0.5385592003561382,0.2743367389546347,645000.0,636685.6666666666,577599.4,626250.0,8314.333333333372,67400.625,18750.0
3.0,2.0,121.0,66.0,1.3483,103.8514,0.34393817998109005,0.4141919230827051,1.119205306340802,3.2011685617571617,0.3371699605713886,0.11995253391010872,850000.0,755724.0233333333,748606.44,752750.0,94275.97666666668,101393.5625,97250.0
3.0,2.0,103.0,66.0,1.3598,103.9465,0.26356155299620937,0.6200989829502149,2.130268461836914,2.0723900769742007,0.6463931987664925,0.6092876484147725,420888.0,433193.88,421363.2,396250.0,-12305.880000000005,-475.1875,24638.0
3.0,2.0,115.0,81.0,1.3366,103.9367,0.5394302519567717,0.33541700479070125,2.0205812409859116,0.7906368588735955,0.4963929002898342,0.0977637949899592,588000.0,608905.9999999999,612365.44,557000.0,-20905.999999999884,-24365.4375,31000.0
3.0,2.0,100.0,79.0,1.4386,103.8002,0.4391824868678698,0.27875280282486137,3.6224867060398136,1.607582996149313,0.2322002011652785,0.09095913915988471,310000.0,373787.08,360934.6,373250.0,-63787.080000000016,-50934.59375,-63250.0
3.0,2.0,127.0,75.0,1.363,103.9602,0.2920617232820752,0.47087862946137954,2.944929235633545,3.4327356054010467,0.9777169333093345,0.5658695913883076,465000.0,441349.1666666666,450587.7,437125.0,23650.833333333372,14412.3125,27875.0
3.0,2.0,91.0,81.0,1.3431,103.6989,0.1794017896677138,0.31188840476703905,7.663525679766009,8.158871300443057,0.6315381820499912,0.1259067169479978,368000.0,396114.66666666674,375676.1,387750.0,-28114.666666666744,-7676.09375,-19750.0
